"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.j8osds-d.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -cdn --epoch --noheaders --integer --output dstat.8osds.lineitem.10MB.osd0.log",,,,"Date:","08 Sep 2019 20:27:19 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"epoch"
0.501,0.250,99.249,0,0,142606336,8192,114862,165004807,1567997507.289
0.125,0.100,99.750,0.025,0,22544384,4632576,44398,23594515,1567997508.289
0.325,0.150,99.525,0,0,90177536,8192,108618,83715431,1567997509.289
0.175,0.175,99.650,0,0,55050240,8192,67159,57879383,1567997510.289
0.301,0.150,99.549,0,0,121110528,8192,84880,94299760,1567997511.289
0.400,0.325,99.274,0,0,130023424,8192,212102,141594272,1567997512.289
0.225,0.250,99.525,0,0,54525952,4419584,94984,94290388,1567997513.290
0.025,0.050,99.925,0,0,0,8192,58026,45834,1567997514.289
0.300,0.175,99.525,0,0,76021760,8192,68620,70775470,1567997515.289
0.401,0.275,99.324,0,0,127926272,8192,51990,118743305,1567997516.289
0.300,0.275,99.425,0,0,89128960,8192,162380,117109471,1567997517.290
0.225,0.175,99.575,0.025,0,76021760,3330048,62640,47152502,1567997518.289
0.350,0.200,99.450,0,0,81788928,8192,138112,117898375,1567997519.289
0.100,0.075,99.825,0,0,22544384,8192,37237,23628183,1567997520.289
0.300,0.200,99.499,0,0,103813120,8192,93230,94299826,1567997521.289
0.100,0.075,99.825,0,0,31457280,73728,103002,47238644,1567997522.289
0.150,0.150,99.700,0,0,45092864,3391488,76082,47147750,1567997523.289
0.100,0.050,99.850,0,0,48758784,8192,56250,23580985,1567997524.289
0.400,0.250,99.349,0,0,109051904,8192,148402,141498733,1567997525.289
0.275,0.150,99.575,0,0,96993280,8192,84324,70746831,1567997526.289
0.451,0.275,99.274,0,0,121110528,3211264,196174,141936094,1567997527.289
0.375,0.325,99.275,0.025,0,128450560,1175552,161014,117992097,1567997528.289
0.375,0.275,99.350,0,0,92798976,8192,141036,117902891,1567997529.289
0.600,0.250,99.150,0,0,137887744,8192,107217,135983507,1567997530.289
0.401,0.325,99.274,0,0,130035712,8192,125916,147203207,1567997531.289
0.150,0.100,99.750,0,0,36700160,8192,83620,47184158,1567997532.289
0.175,0.200,99.625,0,0,48758784,5050368,86664,47170586,1567997533.289
0.075,0.100,99.825,0,0,18874368,8192,68268,23612665,1567997534.289
0.275,0.100,99.625,0,0,58195968,8192,39078,47208507,1567997535.289
0.200,0.100,99.700,0,0,54525952,8192,144936,70772221,1567997536.289
0.050,0.050,99.900,0,0,25165824,12288,26624,14088,1567997537.289
0.125,0.075,99.775,0.025,0,19922944,2191360,65766,47156726,1567997538.289
0.200,0.100,99.700,0,0,45088768,8192,45230,47147684,1567997539.289
0.175,0.100,99.725,0,0,46137344,8192,79035,28012861,1567997540.289
0.426,0.225,99.349,0,0,134217728,8192,186004,137194324,1567997541.289
0.400,0.275,99.324,0,0,143654912,8192,112784,117862301,1567997542.289
0.601,0.350,99.049,0,0,137363456,4034560,245656,188612552,1567997543.289
0.350,0.100,99.550,0,0,79691776,8192,128534,94326886,1567997544.289
0.225,0.175,99.600,0,0,90337280,8192,81960,54724346,1567997545.289
0.150,0.150,99.700,0,0,22544384,8192,54382,63433713,1567997546.289
0.200,0.100,99.700,0,0,45088768,3555328,49216,47161838,1567997547.289
0.375,0.200,99.399,0.025,0,112721920,208896,108008,117978615,1567997548.289
0.075,0.125,99.800,0,0,35127296,8192,74060,23617351,1567997549.289
0.325,0.175,99.500,0,0,70254592,8192,68361,70775545,1567997550.289
0.250,0.175,99.575,0,0,68157440,8192,166466,70987353,1567997551.289
0.250,0.225,99.525,0,0,74448896,8192,96552,94295206,1567997552.289
0.175,0.125,99.700,0,0,60293120,3526656,46434,47152370,1567997553.289
0.325,0.200,99.475,0,0,82313216,8192,145624,94327084,1567997554.289
0.075,0.075,99.850,0,0,15204352,8192,76398,23677976,1567997555.289
0.125,0.100,99.775,0,0,45088768,8192,56150,47143196,1567997556.289
0.225,0.125,99.650,0,0,63438848,8192,83592,47265842,1567997557.289
0.351,0.175,99.449,0.025,0,94375936,2973696,181944,117902951,1567997558.289
0.200,0.175,99.625,0,0,82313216,8192,90670,47199436,1567997559.289
0.400,0.225,99.374,0,0,117964800,8192,167247,118254633,1567997560.289
0.350,0.300,99.349,0,0,110100480,8192,107860,141437976,1567997561.289
0.401,0.150,99.449,0,0,95420416,12288,155530,118069701,1567997562.289
0.075,0.075,99.850,0,0,22544384,4784128,56614,23612659,1567997563.289
0.075,0.050,99.875,0,0,22544384,8192,55192,23585407,1567997564.289
0.300,0.150,99.550,0,0,72880128,8192,85330,70780040,1567997565.289
0.150,0.100,99.750,0,0,39845888,8192,75142,47179562,1567997566.289
0.376,0.100,99.524,0,0,108527616,8192,128202,94309042,1567997567.289
0.425,0.275,99.275,0.025,0,129503232,3284992,178686,118034807,1567997568.289
0.425,0.175,99.400,0,0,108527616,8192,102710,94295206,1567997569.289
0.300,0.225,99.474,0,0,59244544,8192,104679,118882727,1567997570.289
0.075,0.050,99.875,0,0,22548480,8192,18374,1587044,1567997571.289
0.426,0.301,99.274,0,0,143654912,8192,121266,159805905,1567997572.289
0.350,0.225,99.425,0,0,92274688,4263936,126630,84072627,1567997573.289
0.225,0.175,99.600,0,0,66584576,8192,129008,84658488,1567997574.289
0.225,0.150,99.625,0,0,58195968,8192,161268,70860280,1567997575.289
0.325,0.300,99.375,0,0,117440512,8192,130032,117861971,1567997576.289
0.400,0.175,99.424,0,0,100663296,8192,131692,94505718,1567997577.289
0.175,0.150,99.650,0.025,0,52432896,4583424,72922,70714581,1567997578.289
0.200,0.125,99.675,0,0,59768832,8192,124106,47373510,1567997579.289
0.125,0.075,99.800,0,0,30408704,8192,103113,47244954,1567997580.289
0.400,0.175,99.424,0,0,112721920,8192,110964,99188442,1567997581.289
0.025,0.050,99.925,0,0,0,8192,60192,18737573,1567997582.289
0.075,0.100,99.825,0,0,22544384,2428928,22396,23576299,1567997583.289
0.125,0.075,99.800,0,0,45088768,8192,66578,47161412,1567997584.289
0.175,0.150,99.675,0,0,45088768,8192,56420,47213061,1567997585.289
0.150,0.100,99.750,0,0,45088768,8192,36392,47147750,1567997586.289
0.250,0.225,99.525,0,0,67633152,8192,106464,70760187,1567997587.289
0.050,0.025,99.900,0.025,0,22544384,2416640,83134,23635417,1567997588.289
0.175,0.125,99.700,0,0,67633152,8192,66510,70728243,1567997589.289
0.275,0.150,99.575,0,0,87031808,8192,85549,70784719,1567997590.289
0.300,0.200,99.500,0,0,70778880,8192,149976,94460154,1567997591.289
0.075,0.050,99.875,0,0,22020096,8192,16796,4980,1567997592.289
0.351,0.175,99.474,0,0,98050048,3366912,155446,117898403,1567997593.289
0.050,0.050,99.900,0,0,15204352,8192,46032,23585341,1567997594.289
0.150,0.125,99.725,0,0,67633152,8192,55844,46557658,1567997595.289
0.375,0.150,99.475,0,0,90177536,8192,93764,95146005,1567997596.289
0.125,0.075,99.800,0,0,24641536,8192,85112,47184182,1567997597.289
0.425,0.175,99.375,0.025,0,128974848,2859008,70556,73998681,1567997598.289
0.275,0.175,99.549,0,0,54525952,8192,208724,114779539,1567997599.289
0.125,0.075,99.800,0,0,39845888,8192,58195,47222244,1567997600.289
0.150,0.150,99.700,0,0,45088768,8192,56312,47147750,1567997601.289
0.175,0.125,99.700,0,0,56107008,8192,86874,47232636,1567997602.289
0.100,0.075,99.825,0,0,11534336,3121152,81054,23617219,1567997603.289
0,0.025,99.975,0,0,0,8192,14880,4848,1567997604.289
0,0.025,99.975,0,0,0,8192,52494,97483,1567997605.289
0,0,100,0,0,0,8192,19674,9402,1567997606.289
0.025,0.025,99.950,0,0,0,8192,15840,4848,1567997607.289
0.025,0.025,99.925,0.025,0,0,339968,20274,9402,1567997608.289
0.025,0.050,99.925,0,0,0,61440,20514,9402,1567997609.289
0,0,100,0,0,0,8192,21603,65746,1567997610.289
0.050,0.025,99.925,0,0,0,8192,52730,41706,1567997611.289
0,0.025,99.975,0,0,0,8192,25008,13956,1567997612.289
0.025,0,99.975,0,0,0,286720,25428,13956,1567997613.289
0.025,0.025,99.950,0,0,0,53248,20934,9402,1567997614.289
0,0.025,99.975,0,0,0,8192,58320,102037,1567997615.289
0.050,0,99.950,0,0,0,8192,89664,77754,1567997616.289
0.025,0.025,99.950,0,0,0,8192,20334,9402,1567997617.289
0.025,0.025,99.950,0,0,0,356352,25968,13956,1567997618.289
0.050,0.025,99.925,0,0,0,8192,20874,9402,1567997619.289
0,0.025,99.975,0,0,0,8192,21117,65746,1567997620.289
0,0,100,0,0,0,8192,21414,9402,1567997621.289
0.025,0.025,99.950,0,0,0,8192,57786,45834,1567997622.289
0.025,0.025,99.950,0,0,0,331776,15900,4848,1567997623.289
0.050,0,99.950,0,0,0,8192,20214,9402,1567997624.289
0.025,0.025,99.950,0,0,0,8192,43566,88375,1567997625.289
0,0.025,99.975,0,0,0,8192,25368,13956,1567997626.289
0.025,0.050,99.925,0,0,0,8192,28962,18510,1567997627.289
0,0.025,99.975,0,0,0,348160,25068,13956,1567997628.289
0.025,0.025,99.950,0,0,0,8192,15960,4848,1567997629.289
0,0.025,99.975,0,0,0,8192,57291,102178,1567997630.289
0.025,0.025,99.950,0,0,0,8192,11346,294,1567997631.289
0,0,100,0,0,0,8192,25308,13956,1567997632.289
0,0.025,99.975,0,0,0,331776,62160,50388,1567997633.289
0,0.025,99.975,0,0,0,8192,12186,294,1567997634.289
0.025,0.025,99.950,0,0,0,8192,26688,70225,1567997635.289
1.026,0.625,98.349,0,0,57344,688128,35239,22374,1567997636.289
0.650,0.350,98.824,0.175,0,7475200,913408,25085,14763,1567997637.289
0,0.025,99.975,0,0,0,8192,47058,36726,1567997638.289
0,0.050,99.950,0,0,0,8192,10506,294,1567997639.289
0.075,0.025,99.900,0,0,0,8192,57255,104062,1567997640.289
0,0.025,99.975,0,0,0,8192,19614,9402,1567997641.289
0.025,0.025,99.950,0,0,0,385024,20334,9468,1567997642.289
0,0.025,99.975,0,0,0,8192,20694,9402,1567997643.289
0.025,0.025,99.950,0,0,0,8192,51792,41280,1567997644.289
0.025,0.025,99.950,0,0,0,8192,21828,65605,1567997645.289
0,0.025,99.975,0,0,0,8192,52872,41280,1567997646.289
0.025,0,99.975,0,0,0,335872,10866,294,1567997647.289
0.125,0.125,99.750,0,0,10493952,0,42808,24141,1567997648.289
0.400,0.225,99.374,0,0,172490752,8192,133704,58312040,1567997649.289
0.576,0.351,99.073,0,0,166723584,8192,194520,133328026,1567997650.289
0.501,0.326,99.173,0,0,158867456,8192,252757,162905276,1567997651.289
0.476,0.301,99.198,0.025,0,167772160,6049792,237939,132802426,1567997652.289
0.526,0.376,99.098,0,0,152043520,8192,373215,217232162,1567997653.289
0.626,0.200,99.173,0,0,160960512,8192,232271,141191440,1567997654.289
0.577,0.251,99.173,0,0,158859264,8192,332392,166563281,1567997655.289
0.251,0.175,99.574,0,0,70254592,8192,286458,193079224,1567997656.289
0.301,0.301,99.374,0.025,0,67633152,6512640,366983,175719194,1567997657.289
0,0.075,99.925,0,0,1048576,8192,75885,11127798,1567997658.289
0.451,0.350,99.199,0,0,135270400,8192,228561,142624670,1567997659.289
0.225,0.200,99.574,0,0,67633152,8192,172480,116557158,1567997660.289
0.325,0.250,99.425,0,0,67633152,8192,276688,117680406,1567997661.289
0.451,0.300,99.224,0.025,0,112730112,4182016,273333,140818788,1567997662.289
0.401,0.276,99.323,0,0,112721920,8192,273950,167000148,1567997663.289
0.451,0.200,99.349,0,0,120586240,8192,251520,111544058,1567997664.289
0.250,0.300,99.449,0,0,82313216,8192,302088,146871739,1567997665.289
0.375,0.325,99.299,0,0,118489088,8192,197770,134043627,1567997666.289
0.250,0.250,99.499,0,0,101187584,6172672,133884,101963535,1567997667.289
0.300,0.250,99.449,0,0,91750400,1036288,167844,117875477,1567997668.289
0.350,0.475,99.174,0,0,94375936,8192,242792,171339359,1567997669.289
0.200,0.275,99.525,0,0,66060288,8192,122735,88160858,1567997670.289
0.225,0.325,99.450,0,0,46661632,8192,209024,117883203,1567997671.289
0.275,0.275,99.425,0.025,0,67633152,3751936,106732,94295074,1567997672.289
0.325,0.175,99.500,0,0,90177536,8192,142320,94664634,1567997673.289
0.300,0.275,99.424,0,0,80740352,8192,181582,103969750,1567997674.289
0.401,0.300,99.299,0,0,121655296,8192,235108,139897047,1567997675.289
0.400,0.300,99.299,0,0,144179200,8192,221816,131709267,1567997676.289
0.501,0.450,99.024,0.025,0,126881792,6029312,243434,190387095,1567997677.289
0.375,0.300,99.324,0,0,120061952,8192,131348,117866789,1567997678.289
0.451,0.376,99.173,0,0,150994944,8192,255332,200629029,1567997679.289
0.275,0.150,99.575,0,0,89128960,8192,115103,68580630,1567997680.289
0.375,0.200,99.425,0,0,91226112,8192,243212,131951096,1567997681.289
0.300,0.175,99.499,0.025,0,90177536,5509120,184264,94420808,1567997682.289
0.250,0.225,99.525,0,0,91226112,8192,151654,71108377,1567997683.289
0.150,0.100,99.750,0,0,21495808,8192,73684,70728111,1567997684.289
0.100,0.075,99.825,0,0,45088768,8192,59976,23641664,1567997685.289
0.175,0.175,99.650,0,0,35127296,8192,155846,70779857,1567997686.289
0.375,0.275,99.350,0,0,89653248,3235840,143788,97735185,1567997687.289
0.501,0.250,99.249,0,0,164106240,8192,193278,161639104,1567997688.289
0.276,0.200,99.524,0,0,83886080,8192,201582,117945223,1567997689.289
0.275,0.200,99.525,0,0,78118912,8192,109899,94378742,1567997690.289
0.300,0.200,99.500,0,0,90177536,8192,124070,73025101,1567997691.289
0.150,0.100,99.725,0.025,0,56098816,4853760,123660,68700997,1567997692.289
0.300,0.250,99.450,0,0,95944704,8192,142192,93008348,1567997693.289
0.225,0.125,99.650,0,0,50855936,8192,141140,72154269,1567997694.289
0.150,0.075,99.775,0,0,45088768,8192,125692,47355449,1567997695.289
0.125,0.050,99.825,0,0,26738688,8192,58088,23580919,1567997696.289
0.200,0.175,99.625,0,0,63442944,3055616,69416,70732797,1567997697.289
0.075,0.050,99.875,0,0,22544384,491520,20030,9534,1567997698.289
0.275,0.175,99.550,0,0,85995520,8192,113424,94659990,1567997699.289
0.125,0.100,99.775,0,0,8912896,8192,71375,47282780,1567997700.289
0.475,0.375,99.125,0.025,0,115093504,8192,213532,141592500,1567997701.289
0.150,0.100,99.750,0,0,38797312,2887680,89062,47179478,1567997702.289
0.275,0.175,99.549,0,0,109576192,8192,125356,94399684,1567997703.289
0.100,0.150,99.750,0,0,25690112,110592,86738,47156792,1567997704.289
0.125,0.075,99.800,0,0,22544384,8192,23998,47199365,1567997705.289
0.425,0.300,99.275,0,0,112721920,8192,168168,141478962,1567997706.289
0.450,0.325,99.199,0.025,0,128450560,3952640,205274,141592404,1567997707.289
0.350,0.275,99.374,0,0,95944704,8192,186578,118093559,1567997708.289
0.175,0.150,99.675,0,0,56623104,8192,94884,47152424,1567997709.289
0.350,0.225,99.424,0,0,102244352,8192,144307,94386540,1567997710.289
0.450,0.325,99.225,0,0,156237824,8192,214126,141469788,1567997711.289
0.576,0.275,99.124,0.025,0,149946368,5652480,270544,174278150,1567997712.289
0.350,0.250,99.400,0,0,98566144,8192,140904,132452161,1567997713.289
0.350,0.250,99.399,0,0,112721920,8192,126182,117862145,1567997714.289
0.075,0.075,99.850,0,0,35127296,8192,56804,23650816,1567997715.289
0.300,0.225,99.475,0,0,77594624,8192,153112,88719231,1567997716.289
0.225,0.150,99.625,0,0,67633152,4210688,108064,76472332,1567997717.289
0,0,100,0,0,0,8192,29622,18510,1567997718.289
0.225,0.175,99.600,0,0,81264640,8192,84334,70723821,1567997719.289
0.150,0.025,99.825,0,0,31461376,8192,43465,47208618,1567997720.289
0.250,0.175,99.575,0,0,67633152,8192,107856,70751079,1567997721.289
0.275,0.250,99.450,0.025,0,90177536,2539520,102118,94295206,1567997722.289
0.125,0.050,99.825,0,0,45088768,8192,52208,23580919,1567997723.289
0.451,0.275,99.274,0,0,135266304,8192,162606,144599280,1567997724.289
0.300,0.225,99.475,0,0,90177536,8192,130548,114804006,1567997725.290
0.200,0.175,99.625,0,0,67108864,8192,92544,47291748,1567997726.289
0.301,0.250,99.449,0,0,107479040,4497408,124178,117936247,1567997727.290
0.100,0.100,99.800,0,0,28311552,8192,79030,47175008,1567997728.289
0.250,0.150,99.600,0,0,69206016,1290240,74680,70723689,1567997729.289
0.125,0.125,99.750,0,0,43515904,8192,79081,47208610,1567997730.289
0.025,0.050,99.925,0,0,26214400,8192,31238,18576,1567997731.289
0.325,0.225,99.425,0.025,0,81264640,1466368,112336,94327150,1567997732.289
0.150,0.150,99.700,0,0,50331648,8192,48418,70719069,1567997733.290
0.125,0.050,99.825,0,0,22544384,200704,41598,23580927,1567997734.289
0.200,0.175,99.625,0,0,67633152,8192,81829,47290716,1567997735.289
0.250,0.200,99.550,0,0,67633152,8192,75298,94290978,1567997736.289
0.100,0.100,99.800,0,0,22544384,2637824,50354,23581232,1567997737.289
0.075,0.025,99.900,0,0,30408704,8192,52806,41478,1567997738.289
0.375,0.250,99.375,0,0,82313216,90112,107390,117866951,1567997739.289
0.325,0.175,99.499,0,0,108531712,8192,122311,94492310,1567997740.289
0.426,0.325,99.249,0,0,139460608,12288,132088,145595561,1567997741.289
0.150,0.125,99.700,0.025,0,45137920,4104192,144490,66807190,1567997742.289
0.200,0.175,99.625,0,0,67633152,8192,152094,70792065,1567997743.289
0.200,0.100,99.700,0,0,48234496,8192,59082,28409131,1567997744.289
0.350,0.225,99.425,0,0,115867648,8192,140046,113112896,1567997745.289
0.551,0.325,99.124,0,0,165150720,8192,229102,172263058,1567997746.289
0.325,0.300,99.349,0.025,0,99090432,4943872,196120,134412887,1567997747.289
0.025,0,99.975,0,0,0,8192,23628,13956,1567997748.289
0.525,0.300,99.175,0,0,145235968,8192,190268,141469986,1567997749.289
0.425,0.225,99.349,0,0,125304832,8192,132489,133306717,1567997750.289
0.100,0.100,99.800,0,0,22544384,8192,68738,31868420,1567997751.289
0.100,0.100,99.800,0,0,45088768,3416064,76082,34207757,1567997752.289
0.300,0.225,99.475,0,0,90177536,8192,123220,107271499,1567997753.289
0.426,0.225,99.349,0,0,135270400,8192,116570,106864488,1567997754.289
0.501,0.250,99.249,0,0,135266304,8192,183026,176132691,1567997755.289
0.425,0.300,99.275,0,0,130023424,8192,138226,112041016,1567997756.289
0.225,0.175,99.574,0.025,0,80216064,5533696,63308,76605734,1567997757.289
0.400,0.200,99.400,0,0,94375936,8192,135560,117862037,1567997758.289
0.275,0.175,99.550,0,0,78643200,8192,105024,75884939,1567997759.289
0.475,0.300,99.225,0,0,142606336,2359296,164235,113063317,1567997760.289
0.401,0.150,99.449,0,0,91226112,8192,184370,134656791,1567997761.289
0.475,0.300,99.224,0,0,126877696,2990080,186272,148309929,1567997762.289
0.150,0.100,99.750,0,0,53477376,8192,57948,47147816,1567997763.289
0.225,0.125,99.650,0,0,59244544,8192,62834,70714581,1567997764.289
0.300,0.150,99.549,0,0,90177536,8192,168722,94460533,1567997765.289
0.375,0.275,99.349,0,0,112730112,8192,146738,117878637,1567997766.289
0.175,0.175,99.625,0.025,0,45088768,3686400,79316,47161412,1567997767.289
0.175,0.175,99.650,0,0,71827456,8192,42642,26453253,1567997768.289
0.576,0.350,99.074,0,0,167772160,8192,245290,185758710,1567997769.289
0.476,0.225,99.299,0,0,121110528,172032,152729,165209335,1567997770.289
0.401,0.225,99.374,0,0,125304832,8192,188722,118043879,1567997771.289
0.150,0.125,99.700,0.025,0,59248640,5431296,90342,47179694,1567997772.289
0.325,0.175,99.500,0,0,64487424,8192,125914,94295206,1567997773.289
0.275,0.225,99.500,0,0,90177536,8192,97080,92112021,1567997774.289
0.150,0.075,99.775,0,0,44040192,94208,93792,49671740,1567997775.289
0.325,0.150,99.525,0,0,76021760,8192,92860,70751079,1567997776.289
0.425,0.225,99.324,0.025,0,115867648,3874816,105234,99087160,1567997777.289
0.250,0.150,99.600,0,0,56098816,8192,60902,89675848,1567997778.289
0.175,0.150,99.675,0,0,45088768,8192,66442,47167420,1567997779.289
0.150,0.075,99.775,0,0,45088768,8192,92251,47281344,1567997780.289
0.150,0.125,99.725,0,0,45088768,8192,92270,41939767,1567997781.289
0.125,0.100,99.775,0,0,45088768,2543616,115116,52449781,1567997782.289
0.025,0,99.975,0,0,0,8192,20334,9402,1567997783.289
0.275,0.225,99.500,0,0,90177536,8192,110386,80140901,1567997784.289
0.375,0.325,99.300,0,0,142086144,8192,134702,108590708,1567997785.290
0.501,0.250,99.249,0,0,105906176,8192,144866,165059191,1567997786.290
0.175,0.200,99.600,0.025,0,51380224,3948544,106786,47193356,1567997787.289
0.450,0.350,99.200,0,0,128974848,8192,161424,141555948,1567997788.289
0.150,0.125,99.725,0,0,52428800,8192,44794,31970137,1567997789.289
0.200,0.225,99.575,0,0,68681728,8192,102945,86003384,1567997790.289
0.200,0.150,99.650,0,0,41418752,2748416,58004,47147750,1567997791.289
0.500,0.300,99.199,0,0,153092096,1622016,96618,141433488,1567997792.289
0.250,0.200,99.550,0,0,67633152,8192,113118,94444930,1567997793.289
0.250,0.175,99.575,0,0,92278784,8192,83882,70719333,1567997794.289
0.450,0.325,99.225,0,0,116916224,8192,161248,141554745,1567997795.289
0.075,0.050,99.875,0,0,26214400,8192,31168,23580853,1567997796.289
0.376,0.275,99.324,0.025,0,125308928,4304896,157258,111766784,1567997797.289
0.125,0.100,99.775,0,0,22544384,8192,83710,53352840,1567997798.289
0.450,0.325,99.225,0,0,135266304,8192,126414,141472065,1567997799.290
0.225,0.150,99.625,0,0,67633152,8192,105975,70807463,1567997800.289
0.275,0.125,99.599,0,0,90177536,12288,97070,71724722,1567997801.289
0.050,0.075,99.875,0,0,22544384,3530752,64990,46201311,1567997802.289
0.425,0.300,99.275,0,0,132644864,8192,102100,112168312,1567997803.289
0.125,0.075,99.800,0,0,25165824,8192,99004,52902401,1567997804.289
0.175,0.150,99.675,0,0,45092864,8192,95700,47544577,1567997805.289
0.150,0.125,99.725,0,0,45088768,8192,79898,47152304,1567997806.289
